tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
12028,user_spot_1015_466,True,Sat Nov 11 04:53:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12029,
12029,SpotifyCares,False,Sat Nov 11 05:14:00 +0000 2017,@user_spot_1015_466 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Liam,,12028
12030,user_spot_1016_457,True,Sat Nov 11 05:14:00 +0000 2017,@SpotifyCares Would love if we could pin our top 8 favorite albums and playlists to the top of our user profile.,12031,
12031,SpotifyCares,False,Sat Nov 11 05:39:00 +0000 2017,@user_spot_1016_457 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Carlos,,12030
12032,user_spot_1017_985,True,Sat Nov 11 05:18:00 +0000 2017,@SpotifyCares Please add an option to exclude certain playlists from my Taste Profile and Spotify Wrapped!,12033,
12033,SpotifyCares,False,Sat Nov 11 05:39:00 +0000 2017,@user_spot_1017_985 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Daniel,,12032
12034,user_spot_1018_469,True,Sat Nov 11 05:32:00 +0000 2017,@SpotifyCares Feature suggestion: Allow sorting playlists by BPM / tempo for workout and running mixes.,12035,
12035,SpotifyCares,False,Sat Nov 11 05:39:00 +0000 2017,@user_spot_1018_469 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Sarah,,12034
12036,user_spot_1019_291,True,Sat Nov 11 05:50:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12037,
12037,SpotifyCares,False,Sat Nov 11 06:15:00 +0000 2017,@user_spot_1019_291 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Liam,,12036
12038,user_spot_1020_150,True,Sat Nov 11 06:05:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 1200 tracks but only 2000 load when scrolling to the bottom.,12039,
12039,SpotifyCares,False,Sat Nov 11 06:26:00 +0000 2017,@user_spot_1020_150 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Carlos,,12038
12040,user_spot_1021_783,True,Sat Nov 11 06:19:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12041,
12041,SpotifyCares,False,Sat Nov 11 06:30:00 +0000 2017,@user_spot_1021_783 Hi! You can exclude any playlist from your Taste Profile by tapping the three dots on the playlist and selecting 'Exclude'. -Emma,,12040
12042,user_spot_1022_541,True,Sat Nov 11 06:29:00 +0000 2017,@SpotifyCares Please add an option to exclude certain playlists from my Taste Profile and Spotify Wrapped!,12043,
12043,SpotifyCares,False,Sat Nov 11 06:36:00 +0000 2017,@user_spot_1022_541 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Emma,,12042
12044,user_spot_1023_549,True,Sat Nov 11 06:49:00 +0000 2017,@SpotifyCares Can you add collaborative playlist listening sessions with friends over Discord or FaceTime?,12045,
12045,SpotifyCares,False,Sat Nov 11 07:11:00 +0000 2017,@user_spot_1023_549 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Emma,,12044
12046,user_spot_1024_211,True,Sat Nov 11 07:02:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12047,
12047,SpotifyCares,False,Sat Nov 11 07:27:00 +0000 2017,@user_spot_1024_211 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Ryan,,12046
12048,user_spot_1025_947,True,Sat Nov 11 07:18:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the Windows 10 desktop application.,12049,
12049,SpotifyCares,False,Sat Nov 11 07:31:00 +0000 2017,@user_spot_1025_947 Hi! Lyrics availability depends on licensing from Musixmatch and rightsholders. We're constantly adding new lyrics! -Daniel,,12048
12050,user_spot_1026_495,True,Sat Nov 11 07:24:00 +0000 2017,@SpotifyCares The Equalizer setting on Windows 11 desktop app disappeared after the latest update.,12051,
12051,SpotifyCares,False,Sat Nov 11 07:38:00 +0000 2017,"@user_spot_1026_495 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Ryan",,12050
12052,user_spot_1027_475,True,Sat Nov 11 07:44:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12053,
12053,SpotifyCares,False,Sat Nov 11 07:57:00 +0000 2017,@user_spot_1027_475 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Daniel,,12052
12054,user_spot_1028_292,True,Sat Nov 11 07:58:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12055,
12055,SpotifyCares,False,Sat Nov 11 08:17:00 +0000 2017,@user_spot_1028_292 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Kevin,,12054
12056,user_spot_1029_905,True,Sat Nov 11 08:12:00 +0000 2017,@SpotifyCares Would love if we could pin our top 3 favorite albums and playlists to the top of our user profile.,12057,
12057,SpotifyCares,False,Sat Nov 11 08:33:00 +0000 2017,@user_spot_1029_905 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Carlos,,12056
12058,user_spot_1030_137,True,Sat Nov 11 08:24:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12059,
12059,SpotifyCares,False,Sat Nov 11 08:38:00 +0000 2017,"@user_spot_1030_137 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Ryan",,12058
12060,user_spot_1031_896,True,Sat Nov 11 08:36:00 +0000 2017,@SpotifyCares Why are real-time karaoke lyrics not appearing on the web player and TV app for some tracks?,12061,
12061,SpotifyCares,False,Sat Nov 11 09:00:00 +0000 2017,@user_spot_1031_896 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Ryan,,12060
12062,user_spot_1032_441,True,Sat Nov 11 08:51:00 +0000 2017,@SpotifyCares Would love if we could pin our top 5 favorite albums and playlists to the top of our user profile.,12063,
12063,SpotifyCares,False,Sat Nov 11 09:01:00 +0000 2017,@user_spot_1032_441 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Maya,,12062
12064,user_spot_1033_293,True,Sat Nov 11 09:07:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12065,
12065,SpotifyCares,False,Sat Nov 11 09:27:00 +0000 2017,@user_spot_1033_293 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Zoe,,12064
12066,user_spot_1034_410,True,Sat Nov 11 09:23:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the Windows 10 desktop application.,12067,
12067,SpotifyCares,False,Sat Nov 11 09:31:00 +0000 2017,@user_spot_1034_410 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Daniel,,12066
12068,user_spot_1035_987,True,Sat Nov 11 09:31:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12069,
12069,SpotifyCares,False,Sat Nov 11 09:56:00 +0000 2017,@user_spot_1035_987 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Emma,,12068
12070,user_spot_1036_202,True,Sat Nov 11 09:49:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12071,
12071,SpotifyCares,False,Sat Nov 11 09:55:00 +0000 2017,@user_spot_1036_202 Hi! Lyrics availability depends on licensing from Musixmatch and rightsholders. We're constantly adding new lyrics! -Sarah,,12070
12072,user_spot_1037_291,True,Sat Nov 11 10:07:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12073,
12073,SpotifyCares,False,Sat Nov 11 10:25:00 +0000 2017,@user_spot_1037_291 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Elena,,12072
12074,user_spot_1038_454,True,Sat Nov 11 10:14:00 +0000 2017,@SpotifyCares Please add an option to exclude certain playlists from my Taste Profile and Spotify Wrapped!,12075,
12075,SpotifyCares,False,Sat Nov 11 10:30:00 +0000 2017,@user_spot_1038_454 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Ryan,,12074
12076,user_spot_1039_196,True,Sat Nov 11 10:34:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12077,
12077,SpotifyCares,False,Sat Nov 11 10:49:00 +0000 2017,@user_spot_1039_196 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Zoe,,12076
12078,user_spot_1040_853,True,Sat Nov 11 10:47:00 +0000 2017,@SpotifyCares Why are real-time karaoke lyrics not appearing on the web player and TV app for some tracks?,12079,
12079,SpotifyCares,False,Sat Nov 11 10:53:00 +0000 2017,@user_spot_1040_853 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Liam,,12078
12080,user_spot_1041_664,True,Sat Nov 11 10:58:00 +0000 2017,@SpotifyCares Why are real-time karaoke lyrics not appearing on the web player and TV app for some tracks?,12081,
12081,SpotifyCares,False,Sat Nov 11 11:07:00 +0000 2017,"@user_spot_1041_664 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Ryan",,12080
12082,user_spot_1042_299,True,Sat Nov 11 11:08:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12083,
12083,SpotifyCares,False,Sat Nov 11 11:32:00 +0000 2017,@user_spot_1042_299 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Maya,,12082
12084,user_spot_1043_973,True,Sat Nov 11 11:27:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12085,
12085,SpotifyCares,False,Sat Nov 11 11:50:00 +0000 2017,@user_spot_1043_973 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Daniel,,12084
12086,user_spot_1044_904,True,Sat Nov 11 11:45:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the macOS Monterey desktop application.,12087,
12087,SpotifyCares,False,Sat Nov 11 12:01:00 +0000 2017,@user_spot_1044_904 Hi! Lyrics availability depends on licensing from Musixmatch and rightsholders. We're constantly adding new lyrics! -Ryan,,12086
12088,user_spot_1045_320,True,Sat Nov 11 11:51:00 +0000 2017,@SpotifyCares The Equalizer setting on Windows 11 desktop app disappeared after the latest update.,12089,
12089,SpotifyCares,False,Sat Nov 11 11:57:00 +0000 2017,"@user_spot_1045_320 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Sarah",,12088
12090,user_spot_1046_801,True,Sat Nov 11 12:10:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12091,
12091,SpotifyCares,False,Sat Nov 11 12:31:00 +0000 2017,@user_spot_1046_801 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Daniel,,12090
12092,user_spot_1047_129,True,Sat Nov 11 12:19:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12093,
12093,SpotifyCares,False,Sat Nov 11 12:37:00 +0000 2017,@user_spot_1047_129 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Zoe,,12092
12094,user_spot_1048_683,True,Sat Nov 11 12:38:00 +0000 2017,@SpotifyCares Feature request: Please allow uploading custom playlist cover art images directly from mobile phone!,12095,
12095,SpotifyCares,False,Sat Nov 11 12:57:00 +0000 2017,@user_spot_1048_683 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Emma,,12094
12096,user_spot_1049_416,True,Sat Nov 11 12:56:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 7500 tracks but only 5000 load when scrolling to the bottom.,12097,
12097,SpotifyCares,False,Sat Nov 11 13:18:00 +0000 2017,"@user_spot_1049_416 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Kevin",,12096
12098,user_spot_1050_520,True,Sat Nov 11 13:10:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 7500 tracks but only 2000 load when scrolling to the bottom.,12099,
12099,SpotifyCares,False,Sat Nov 11 13:32:00 +0000 2017,@user_spot_1050_520 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Zoe,,12098
12100,user_spot_1051_996,True,Sat Nov 11 13:16:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12101,
12101,SpotifyCares,False,Sat Nov 11 13:20:00 +0000 2017,@user_spot_1051_996 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Liam,,12100
12102,user_spot_1052_921,True,Sat Nov 11 13:38:00 +0000 2017,@SpotifyCares Why are real-time karaoke lyrics not appearing on the web player and TV app for some tracks?,12103,
12103,SpotifyCares,False,Sat Nov 11 13:48:00 +0000 2017,@user_spot_1052_921 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Chloe,,12102
12104,user_spot_1053_844,True,Sat Nov 11 13:49:00 +0000 2017,@SpotifyCares Feature request: Please allow uploading custom playlist cover art images directly from mobile phone!,12105,
12105,SpotifyCares,False,Sat Nov 11 13:58:00 +0000 2017,@user_spot_1053_844 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Emma,,12104
12106,user_spot_1054_528,True,Sat Nov 11 14:06:00 +0000 2017,@SpotifyCares Can you add collaborative playlist listening sessions with friends over Discord or FaceTime?,12107,
12107,SpotifyCares,False,Sat Nov 11 14:27:00 +0000 2017,@user_spot_1054_528 Hi! You can exclude any playlist from your Taste Profile by tapping the three dots on the playlist and selecting 'Exclude'. -Alex,,12106
12108,user_spot_1055_407,True,Sat Nov 11 14:17:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12109,
12109,SpotifyCares,False,Sat Nov 11 14:34:00 +0000 2017,@user_spot_1055_407 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Chloe,,12108
12110,user_spot_1056_148,True,Sat Nov 11 14:32:00 +0000 2017,@SpotifyCares Please add an option to exclude certain playlists from my Taste Profile and Spotify Wrapped!,12111,
12111,SpotifyCares,False,Sat Nov 11 14:49:00 +0000 2017,@user_spot_1056_148 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Zoe,,12110
12112,user_spot_1057_864,True,Sat Nov 11 14:42:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 1200 tracks but only 800 load when scrolling to the bottom.,12113,
12113,SpotifyCares,False,Sat Nov 11 15:05:00 +0000 2017,@user_spot_1057_864 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Sarah,,12112
12114,user_spot_1058_501,True,Sat Nov 11 15:01:00 +0000 2017,@SpotifyCares The Equalizer setting on Windows 10 desktop app disappeared after the latest update.,12115,
12115,SpotifyCares,False,Sat Nov 11 15:21:00 +0000 2017,@user_spot_1058_501 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Liam,,12114
12116,user_spot_1059_621,True,Sat Nov 11 15:10:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the macOS Monterey desktop application.,12117,
12117,SpotifyCares,False,Sat Nov 11 15:15:00 +0000 2017,@user_spot_1059_621 Hi! You can exclude any playlist from your Taste Profile by tapping the three dots on the playlist and selecting 'Exclude'. -Daniel,,12116
12118,user_spot_1060_864,True,Sat Nov 11 15:25:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12119,
12119,SpotifyCares,False,Sat Nov 11 15:46:00 +0000 2017,@user_spot_1060_864 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Carlos,,12118
12120,user_spot_1061_205,True,Sat Nov 11 15:37:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12121,
12121,SpotifyCares,False,Sat Nov 11 15:44:00 +0000 2017,"@user_spot_1061_205 Hello! Go to the artist's profile, tap the three dots (···) and select 'Don't play this artist' to block them. -Sarah",,12120
12122,user_spot_1062_899,True,Sat Nov 11 15:55:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12123,
12123,SpotifyCares,False,Sat Nov 11 16:04:00 +0000 2017,@user_spot_1062_899 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Kevin,,12122
12124,user_spot_1063_641,True,Sat Nov 11 16:11:00 +0000 2017,@SpotifyCares Feature suggestion: Allow sorting playlists by BPM / tempo for workout and running mixes.,12125,
12125,SpotifyCares,False,Sat Nov 11 16:31:00 +0000 2017,@user_spot_1063_641 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Carlos,,12124
12126,user_spot_1064_964,True,Sat Nov 11 16:20:00 +0000 2017,@SpotifyCares Feature request: Please allow uploading custom playlist cover art images directly from mobile phone!,12127,
12127,SpotifyCares,False,Sat Nov 11 16:26:00 +0000 2017,@user_spot_1064_964 Hey! Thanks for the feedback! We've passed this request along to our desktop development team. -Alex,,12126
12128,user_spot_1065_218,True,Sat Nov 11 16:35:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 2500 tracks but only 2000 load when scrolling to the bottom.,12129,
12129,SpotifyCares,False,Sat Nov 11 16:47:00 +0000 2017,@user_spot_1065_218 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Carlos,,12128
12130,user_spot_1066_621,True,Sat Nov 11 16:47:00 +0000 2017,@SpotifyCares Why are real-time karaoke lyrics not appearing on the web player and TV app for some tracks?,12131,
12131,SpotifyCares,False,Sat Nov 11 17:08:00 +0000 2017,@user_spot_1066_621 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Sarah,,12130
12132,user_spot_1067_742,True,Sat Nov 11 16:58:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12133,
12133,SpotifyCares,False,Sat Nov 11 17:19:00 +0000 2017,@user_spot_1067_742 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Sarah,,12132
12134,user_spot_1068_802,True,Sat Nov 11 17:18:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12135,
12135,SpotifyCares,False,Sat Nov 11 17:25:00 +0000 2017,@user_spot_1068_802 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Kevin,,12134
12136,user_spot_1069_696,True,Sat Nov 11 17:36:00 +0000 2017,@SpotifyCares Liked Songs playlist count shows 2500 tracks but only 2000 load when scrolling to the bottom.,12137,
12137,SpotifyCares,False,Sat Nov 11 18:00:00 +0000 2017,@user_spot_1069_696 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Chloe,,12136
12138,user_spot_1070_463,True,Sat Nov 11 17:50:00 +0000 2017,@SpotifyCares Please add an option to exclude certain playlists from my Taste Profile and Spotify Wrapped!,12139,
12139,SpotifyCares,False,Sat Nov 11 18:14:00 +0000 2017,@user_spot_1070_463 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Sarah,,12138
12140,user_spot_1071_512,True,Sat Nov 11 18:00:00 +0000 2017,@SpotifyCares The Equalizer setting on macOS Sonoma desktop app disappeared after the latest update.,12141,
12141,SpotifyCares,False,Sat Nov 11 18:25:00 +0000 2017,@user_spot_1071_512 Hi! Lyrics availability depends on licensing from Musixmatch and rightsholders. We're constantly adding new lyrics! -Daniel,,12140
12142,user_spot_1072_612,True,Sat Nov 11 18:14:00 +0000 2017,@SpotifyCares How do I change my public username or display name on my Spotify artist/user profile?,12143,
12143,SpotifyCares,False,Sat Nov 11 18:28:00 +0000 2017,@user_spot_1072_612 Hi! Lyrics availability depends on licensing from Musixmatch and rightsholders. We're constantly adding new lyrics! -Kevin,,12142
12144,user_spot_1073_739,True,Sat Nov 11 18:23:00 +0000 2017,@SpotifyCares Can you add collaborative playlist listening sessions with friends over Discord or FaceTime?,12145,
12145,SpotifyCares,False,Sat Nov 11 18:45:00 +0000 2017,@user_spot_1073_739 Hey! Great suggestion. You can submit and vote on feature ideas directly on our Spotify Community Idea Board: https://spoti.fi/ideas -Liam,,12144
12146,user_spot_1074_575,True,Sat Nov 11 18:37:00 +0000 2017,@SpotifyCares Can we get a dark mode / light mode toggle switch on the Spotify web and desktop player?,12147,
12147,SpotifyCares,False,Sat Nov 11 18:41:00 +0000 2017,@user_spot_1074_575 Hey! Send us a DM if your Daily Mix or Discover Weekly playlists are stuck so we can refresh your cache! -Sarah,,12146
12148,user_spot_1075_298,True,Sat Nov 11 18:50:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the macOS Ventura desktop application.,12149,
12149,SpotifyCares,False,Sat Nov 11 19:00:00 +0000 2017,@user_spot_1075_298 Hi! You can exclude any playlist from your Taste Profile by tapping the three dots on the playlist and selecting 'Exclude'. -Daniel,,12148
12150,user_spot_1076_684,True,Sat Nov 11 19:04:00 +0000 2017,@SpotifyCares Would love if we could pin our top 8 favorite albums and playlists to the top of our user profile.,12151,
12151,SpotifyCares,False,Sat Nov 11 19:29:00 +0000 2017,@user_spot_1076_684 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Carlos,,12150
12152,user_spot_1077_425,True,Sat Nov 11 19:27:00 +0000 2017,@SpotifyCares Please add a native Sleep Timer feature to the macOS Ventura desktop application.,12153,
12153,SpotifyCares,False,Sat Nov 11 19:38:00 +0000 2017,@user_spot_1077_425 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Alex,,12152
12154,user_spot_1078_184,True,Sat Nov 11 19:37:00 +0000 2017,@SpotifyCares How can I block a specific artist from playing on my Discover Weekly and Release Radar?,12155,
12155,SpotifyCares,False,Sat Nov 11 19:48:00 +0000 2017,@user_spot_1078_184 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Maya,,12154
12156,user_spot_1079_304,True,Sat Nov 11 19:53:00 +0000 2017,@SpotifyCares When is Spotify HiFi 24-bit lossless streaming audio going to be released?,12157,
12157,SpotifyCares,False,Sat Nov 11 20:14:00 +0000 2017,@user_spot_1079_304 Hello! You can update your display name anytime from your profile page in the mobile or desktop app settings. -Daniel,,12156
12158,user_spot_1080_690,True,Sat Nov 11 20:09:00 +0000 2017,@SpotifyCares My Daily Mix playlists haven't refreshed for over a week. Same songs on repeat.,12159,
12159,SpotifyCares,False,Sat Nov 11 20:24:00 +0000 2017,@user_spot_1080_690 Hi! We're always testing UI improvements. Make sure your app is updated to the latest version on the Play Store! -Sarah,,12158
12160,other_user_0,True,Wed Nov 01 08:00:00 +0000 2017,@AppleSupport need help with my service issue #100,12161,
12161,AppleSupport,False,Wed Nov 01 08:15:00 +0000 2017,@apple_user Have you tried restarting your iPhone to fix the camera app freeze?,,12160
12162,other_user_1,True,Wed Nov 01 10:00:00 +0000 2017,@AmazonHelp need help with my service issue #101,12163,
12163,AmazonHelp,False,Wed Nov 01 10:15:00 +0000 2017,@amazon_cust Your Prime delivery package #101 has been dispatched and will arrive tomorrow.,,12162
12164,other_user_2,True,Wed Nov 01 12:00:00 +0000 2017,@Uber_Support need help with my service issue #102,12165,
12165,Uber_Support,False,Wed Nov 01 12:15:00 +0000 2017,@uber_rider We apologize for the trip cancellation fee. We have credited $5 to your Uber wallet.,,12164
12166,other_user_3,True,Wed Nov 01 14:00:00 +0000 2017,@Delta need help with my service issue #103,12167,
12167,Delta,False,Wed Nov 01 14:15:00 +0000 2017,@delta_flyer Flight DL1842 is scheduled on time for departure from Atlanta Gate B12.,,12166
12168,other_user_4,True,Wed Nov 01 16:00:00 +0000 2017,@Nike need help with my service issue #104,12169,
12169,Nike,False,Wed Nov 01 16:15:00 +0000 2017,@nike_fan Check out the new Pegasus release on the Nike app with exclusive member discount.,,12168
12170,other_user_5,True,Wed Nov 01 18:00:00 +0000 2017,@AppleSupport need help with my service issue #105,12171,
12171,AppleSupport,False,Wed Nov 01 18:15:00 +0000 2017,@apple_user Have you tried restarting your iPhone to fix the camera app freeze?,,12170
12172,other_user_6,True,Wed Nov 01 20:00:00 +0000 2017,@AmazonHelp need help with my service issue #106,12173,
12173,AmazonHelp,False,Wed Nov 01 20:15:00 +0000 2017,@amazon_cust Your Prime delivery package #106 has been dispatched and will arrive tomorrow.,,12172
12174,other_user_7,True,Wed Nov 01 22:00:00 +0000 2017,@Uber_Support need help with my service issue #107,12175,
12175,Uber_Support,False,Wed Nov 01 22:15:00 +0000 2017,@uber_rider We apologize for the trip cancellation fee. We have credited $5 to your Uber wallet.,,12174
12176,other_user_8,True,Thu Nov 02 00:00:00 +0000 2017,@Delta need help with my service issue #108,12177,
12177,Delta,False,Thu Nov 02 00:15:00 +0000 2017,@delta_flyer Flight DL1842 is scheduled on time for departure from Atlanta Gate B12.,,12176
12178,other_user_9,True,Thu Nov 02 02:00:00 +0000 2017,@Nike need help with my service issue #109,12179,
12179,Nike,False,Thu Nov 02 02:15:00 +0000 2017,@nike_fan Check out the new Pegasus release on the Nike app with exclusive member discount.,,12178
12180,other_user_10,True,Thu Nov 02 04:00:00 +0000 2017,@AppleSupport need help with my service issue #110,12181,
12181,AppleSupport,False,Thu Nov 02 04:15:00 +0000 2017,@apple_user Have you tried restarting your iPhone to fix the camera app freeze?,,12180
12182,other_user_11,True,Thu Nov 02 06:00:00 +0000 2017,@AmazonHelp need help with my service issue #111,12183,
12183,AmazonHelp,False,Thu Nov 02 06:15:00 +0000 2017,@amazon_cust Your Prime delivery package #111 has been dispatched and will arrive tomorrow.,,12182
12184,other_user_12,True,Thu Nov 02 08:00:00 +0000 2017,@Uber_Support need help with my service issue #112,12185,
12185,Uber_Support,False,Thu Nov 02 08:15:00 +0000 2017,@uber_rider We apologize for the trip cancellation fee. We have credited $5 to your Uber wallet.,,12184
12186,other_user_13,True,Thu Nov 02 10:00:00 +0000 2017,@Delta need help with my service issue #113,12187,
12187,Delta,False,Thu Nov 02 10:15:00 +0000 2017,@delta_flyer Flight DL1842 is scheduled on time for departure from Atlanta Gate B12.,,12186
12188,other_user_14,True,Thu Nov 02 12:00:00 +0000 2017,@Nike need help with my service issue #114,12189,
12189,Nike,False,Thu Nov 02 12:15:00 +0000 2017,@nike_fan Check out the new Pegasus release on the Nike app with exclusive member discount.,,12188
12190,other_user_15,True,Thu Nov 02 14:00:00 +0000 2017,@AppleSupport need help with my service issue #115,12191,
12191,AppleSupport,False,Thu Nov 02 14:15:00 +0000 2017,@apple_user Have you tried restarting your iPhone to fix the camera app freeze?,,12190
12192,other_user_16,True,Thu Nov 02 16:00:00 +0000 2017,@AmazonHelp need help with my service issue #116,12193,
12193,AmazonHelp,False,Thu Nov 02 16:15:00 +0000 2017,@amazon_cust Your Prime delivery package #116 has been dispatched and will arrive tomorrow.,,12192
12194,other_user_17,True,Thu Nov 02 18:00:00 +0000 2017,@Uber_Support need help with my service issue #117,12195,
12195,Uber_Support,False,Thu Nov 02 18:15:00 +0000 2017,@uber_rider We apologize for the trip cancellation fee. We have credited $5 to your Uber wallet.,,12194
12196,other_user_18,True,Thu Nov 02 20:00:00 +0000 2017,@Delta need help with my service issue #118,12197,
12197,Delta,False,Thu Nov 02 20:15:00 +0000 2017,@delta_flyer Flight DL1842 is scheduled on time for departure from Atlanta Gate B12.,,12196
